DateTime,beats_per_minute,TA(C),RH(%),TG(C),WBGT(C)
2024-09-19 11:38:17,93.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:18,92.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:19,92.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:20,92.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:21,92.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:22,91.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:23,91.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:25,92.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:25,92.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:26,95.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:27,98.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:28,101.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:29,102.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:31,103.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:33,104.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:33,104.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:34,104.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:36,103.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:36,103.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:37,104.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:39,104.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:39,103.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:40,102.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:41,101.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:42,101.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:43,99.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:44,98.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:45,98.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:46,98.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:47,99.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:48,101.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:49,102.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:50,104.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:51,105.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:52,106.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:53,105.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:54,105.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:55,104.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:56,104.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:57,104.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:58,104.0,31.9,18.4,37.0,22.1
2024-09-19 11:38:59,104.0,31.9,18.4,37.0,22.1
2024-09-19 11:39:02,106.0,31.9,18.4,37.0,22.1
2024-09-19 11:39:02,105.0,31.9,18.4,37.0,22.1
2024-09-19 11:39:03,106.0,31.9,18.4,37.0,22.1
2024-09-19 11:39:04,106.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:05,104.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:07,104.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:07,104.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:08,103.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:09,103.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:10,102.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:11,102.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:12,102.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:13,102.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:14,100.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:15,99.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:16,98.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:17,98.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:18,98.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:19,97.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:20,96.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:21,95.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:22,95.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:23,94.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:24,93.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:25,92.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:26,92.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:27,90.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:28,89.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:29,89.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:30,89.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:31,88.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:32,90.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:33,91.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:34,93.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:35,96.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:36,96.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:37,98.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:38,98.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:39,98.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:40,96.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:41,94.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:42,91.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:43,91.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:44,90.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:45,89.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:46,89.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:47,89.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:48,89.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:49,89.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:49,89.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:50,89.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:51,89.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:53,89.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:54,87.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:54,87.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:55,87.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:56,87.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:57,88.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:58,87.0,31.9,18.5,37.3,22.2
2024-09-19 11:39:59,87.0,31.9,18.5,37.3,22.2
2024-09-19 11:40:01,84.0,31.9,18.5,37.3,22.2
2024-09-19 11:40:03,84.0,31.9,18.5,37.3,22.2
2024-09-19 11:40:03,83.0,31.9,18.5,37.3,22.2
2024-09-19 11:40:04,83.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:06,83.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:06,83.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:08,85.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:08,84.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:10,85.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:11,86.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:12,85.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:13,85.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:14,83.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:15,82.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:16,82.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:17,80.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:18,79.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:19,79.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:20,79.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:21,79.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:22,79.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:23,80.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:24,80.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:25,81.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:26,81.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:27,81.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:28,81.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:29,81.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:30,81.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:31,82.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:32,82.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:33,83.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:34,83.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:35,84.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:36,84.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:37,84.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:38,86.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:39,87.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:40,87.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:41,88.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:42,88.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:43,89.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:44,89.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:45,89.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:46,88.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:47,88.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:48,86.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:49,84.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:50,84.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:51,83.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:52,81.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:53,81.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:54,80.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:55,79.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:56,79.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:57,77.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:58,77.0,31.6,18.5,37.3,22.0
2024-09-19 11:40:59,76.0,31.6,18.5,37.3,22.0
2024-09-19 11:41:01,76.0,31.6,18.5,37.3,22.0
2024-09-19 11:41:02,76.0,31.6,18.5,37.3,22.0
2024-09-19 11:41:04,77.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:04,77.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:05,77.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:06,78.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:07,78.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:08,78.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:09,79.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:10,79.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:11,79.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:29,94.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:29,94.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:30,96.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:31,97.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:32,97.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:33,96.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:34,96.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:36,95.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:36,95.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:37,94.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:38,94.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:40,94.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:40,94.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:41,93.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:42,93.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:43,92.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:44,91.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:45,91.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:46,91.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:47,91.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:48,90.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:49,89.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:50,89.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:52,90.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:53,90.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:54,90.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:55,92.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:56,94.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:57,96.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:58,97.0,31.7,18.6,37.3,22.1
2024-09-19 11:41:59,97.0,31.7,18.6,37.3,22.1
2024-09-19 11:42:01,97.0,31.7,18.6,37.3,22.1
2024-09-19 11:42:02,96.0,31.7,18.6,37.3,22.1
2024-09-19 11:42:04,96.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:05,96.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:05,94.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:05,91.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:06,89.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:07,89.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:08,87.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:09,85.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:10,85.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:11,85.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:12,87.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:13,90.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:14,93.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:15,97.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:16,101.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:17,103.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:18,105.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:19,106.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:20,105.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:21,105.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:22,104.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:23,104.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:24,105.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:25,106.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:26,107.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:27,108.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:28,111.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:29,111.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:31,111.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:31,110.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:32,111.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:33,112.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:34,112.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:35,113.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:36,115.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:37,115.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:38,115.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:39,114.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:40,114.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:41,112.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:42,111.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:43,110.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:44,108.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:45,108.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:46,106.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:47,105.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:48,104.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:49,103.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:50,103.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:51,104.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:52,105.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:53,105.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:54,104.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:55,105.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:57,104.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:57,104.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:58,103.0,31.7,18.2,37.2,22.0
2024-09-19 11:42:59,102.0,31.7,18.2,37.2,22.0
2024-09-19 11:43:01,102.0,31.7,18.2,37.2,22.0
2024-09-19 11:43:02,101.0,31.7,18.2,37.2,22.0
2024-09-19 11:43:03,101.0,31.7,18.2,37.2,22.0
2024-09-19 11:43:04,102.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:05,103.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:06,103.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:07,104.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:08,105.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:09,104.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:10,104.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:11,104.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:11,104.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:12,105.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:13,106.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:14,109.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:15,109.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:16,110.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:17,110.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:18,111.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:19,110.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:20,110.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:21,110.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:24,110.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:24,110.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:24,109.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:26,111.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:26,110.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:27,112.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:29,113.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:29,112.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:30,114.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:32,113.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:33,113.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:34,112.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:35,111.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:39,111.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:39,111.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:39,110.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:39,110.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:40,112.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:41,113.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:42,113.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:43,113.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:44,113.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:45,113.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:46,112.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:47,110.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:48,107.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:49,106.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:50,104.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:51,104.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:52,102.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:53,99.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:54,97.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:55,97.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:56,96.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:57,96.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:58,95.0,31.5,18.5,37.1,21.9
2024-09-19 11:43:59,96.0,31.5,18.5,37.1,21.9
2024-09-19 11:44:01,97.0,31.5,18.5,37.1,21.9
2024-09-19 11:44:01,97.0,31.5,18.5,37.1,21.9
2024-09-19 11:44:02,99.0,31.5,18.5,37.1,21.9
2024-09-19 11:44:03,99.0,31.5,18.5,37.1,21.9
2024-09-19 11:44:04,98.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:05,98.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:06,98.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:07,96.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:08,95.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:09,93.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:10,93.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:11,91.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:12,90.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:13,90.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:14,88.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:15,87.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:16,86.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:17,86.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:18,86.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:19,88.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:20,88.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:21,88.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:22,88.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:23,87.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:25,87.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:25,86.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:26,83.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:27,83.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:28,81.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:29,79.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:30,79.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:31,78.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:32,78.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:33,78.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:34,79.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:35,81.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:36,81.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:37,82.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:38,82.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:39,82.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:40,81.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:41,81.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:42,81.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:43,81.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:44,80.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:45,80.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:46,78.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:47,78.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:47,78.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:48,78.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:50,78.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:50,78.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:51,78.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:52,79.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:53,82.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:54,82.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:55,83.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:56,84.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:58,84.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:58,84.0,31.5,19.2,36.8,21.9
2024-09-19 11:44:59,84.0,31.5,19.2,36.8,21.9
2024-09-19 11:45:02,85.0,31.5,19.2,36.8,21.9
2024-09-19 11:45:03,85.0,31.5,19.2,36.8,21.9
2024-09-19 11:45:04,86.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:04,86.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:05,85.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:07,84.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:07,84.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:08,82.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:09,80.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:10,80.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:12,79.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:13,80.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:14,81.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:15,84.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:16,84.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:17,88.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:18,92.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:19,95.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:20,98.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:21,100.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:22,102.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:23,102.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:24,102.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:25,102.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:26,102.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:27,101.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:29,101.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:29,100.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:30,100.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:31,100.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:32,99.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:33,99.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:34,99.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:35,99.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:36,97.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:37,95.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:38,95.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:39,92.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:40,90.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:41,90.0,31.6,18.9,36.4,21.9
2024-09-19 11:45:42,89.0,31.6,18.9,36.4,21.9
